solar_wind_speed_norm,connection_angle_degrees_norm,VlogV_norm,CME_DONKI_speed_norm,CME_DONKI_latitude_norm,CME_DONKI_longitude_norm,CME_CDAW_MPA_norm,CME_CDAW_LinearSpeed_norm,DONKI_half_width_norm,Accelaration_norm,2nd_order_speed_final_norm,2nd_order_speed_20R_norm,CPA_norm,daily_sunspots_norm,CMEs_in_past_month_norm,CMEs_in_past_9hours_norm,CMEs_with_speed_over_1000_in_past_9hours_norm,max_CME_speed_in_past_day_norm,log_richardson_value_norm,log_diffusive_shock_norm,log_Type2_Viz_Area_norm,Halo,ln_peak_intensity
0.12390331244404654,0.12310307131654516,0.3693357058834642,0.45255474452554745,0.6123595505617978,0.3111111111111111,0.20277777777777778,0.41185846350015937,0.6091954022988506,0.24713670274246083,0.4161812297734628,0.35032188841201717,0.1527777777777778,0.4221105527638191,0.14285714285714285,0.0,0.5,0.4454713493530499,0.785029795463755,0.29384615411590465,0.8841639347633792,0,-1.609437912
0.2820053715308863,0.42554982243785405,0.15532557821376194,0.2010948905109489,0.6067415730337079,0.6,0.8194444444444444,0.19126554032515142,0.1724137931034483,0.26195229589156244,0.2313915857605178,0.19206008583690987,0.8638888888888889,0.18090452261306533,0.12987012987012986,0.0,0.0,0.24584103512014788,0.08258138814548344,1.0269230782580766e-21,0.0,0,-1.609437912
0.33983885407341097,0.9163315098518273,0.25520547232157964,0.28102189781021897,0.4101123595505618,0.05555555555555555,0.3,0.2967803634045266,0.4367816091954023,0.2084690553745928,0.2262135922330097,0.20547210300429183,1.0,0.07537688442211055,0.15584415584415584,0.0,0.0,0.27171903881700554,0.8454413220917788,0.00010384615398113982,0.0,1,-1.609437912
0.2583706356311549,0.25474349442646427,0.12809430407756295,0.12773722627737227,0.7134831460674157,0.4166666666666667,0.8444444444444444,0.16130060567421103,0.3448275862068966,0.2437742986235158,0.1436893203883495,0.11775751072961374,0.825,0.1457286432160804,0.16883116883116883,0.0,0.0,0.1866913123844732,0.4994361728039797,7.153846163146153e-25,0.0,0,-1.609437912
0.12981199641897942,0.26061602527081196,0.04286688066309594,0.08759124087591241,0.702247191011236,0.4583333333333333,0.13333333333333333,0.06120497290404845,0.45977011494252873,0.2576442156141641,0.10647249190938511,0.09763948497854077,0.12777777777777777,0.35678391959798994,0.11688311688311688,0.0,0.0,0.07578558225508318,0.4852335027100694,2.300000002989974e-27,0.0,0,-1.609437912
0.3837063563115488,0.7596933404742727,0.0948564905090249,0.1897810218978102,0.4887640449438202,0.8861111111111111,0.9055555555555556,0.12368504941026458,0.3218390804597701,0.250919407376274,0.13009708737864079,0.10354077253218884,0.8944444444444445,0.40703517587939697,0.11688311688311688,0.25,0.0,0.33086876155268025,0.5164725769217207,4.0000000051999993e-22,0.0,0,-1.609437912
0.3410922112802149,0.4440302928378245,0.07655457225313131,0.10583941605839416,0.6123595505617978,0.6388888888888888,0.37777777777777777,0.102327064073956,0.11494252873563218,0.27855416622885365,0.13624595469255663,0.21646995708154507,0.3861111111111111,0.24120603015075376,0.15584415584415584,0.0,0.0,0.3345656192236599,0.04988163102359266,3.92307692817692e-26,0.0,0,-1.609437912
0.3235452103849597,0.5840540617182258,0.1203887889507767,0.17883211678832117,0.6292134831460674,0.6888888888888889,0.8333333333333334,0.1526936563595792,0.41379310344827586,0.25806451612903225,0.18932038834951456,0.15075107296137338,1.0,0.27638190954773867,0.11688311688311688,0.0,0.0,0.16820702402957485,0.08702698139388415,1.5192307712057689e-22,0.0,1,-1.609437912
0.32909579230080577,0.07949746338694004,0.1641377198709781,0.26277372262773724,0.3258426966292135,0.15833333333333333,0.36666666666666664,0.20082881734140898,0.28735632183908044,0.25837974151518334,0.2320388349514563,0.18937768240343347,0.3388888888888889,0.19095477386934673,0.22077922077922077,0.0,0.0,0.2532347504621072,0.8662825247807073,2.773076926681913e-06,0.0,0,-1.609437912
0.5923008057296328,0.3416207150269405,0.11471747625475197,0.16058394160583941,0.5730337078651685,0.4527777777777778,0.09722222222222222,0.14631813834874083,0.26436781609195403,0.24619102658400754,0.14207119741100324,0.10032188841201717,0.14444444444444443,0.44221105527638194,0.23376623376623376,0.0,0.0,0.14972273567467653,0.28059750117016335,2.68076923425423e-23,0.0,0,-1.609437912
0.15362578334825427,0.6579883518078838,0.11584918380668423,0.17883211678832117,0.601123595505618,0.8305555555555556,0.8055555555555556,0.1475932419509085,0.3448275862068966,0.25165493327729327,0.15663430420711974,0.12795064377682402,0.8,0.8542713567839196,0.36363636363636365,0.0,0.0,0.3900184842883549,0.2608129960271577,1.5192307712057689e-22,0.0,0,-1.609437912
0.09615040286481645,0.8668164639762886,0.07332779694279493,0.13722627737226278,0.4887640449438202,0.06111111111111111,0.20833333333333334,0.09850175326745297,0.3103448275862069,0.25123463276242514,0.10388349514563107,0.08395922746781116,0.20555555555555555,0.5728643216080402,0.5194805194805194,0.5,0.0,0.26358595194085027,0.7508462495292734,2.2038461567111538e-24,0.0,0,-1.609437912
0.33446732318710837,0.5916067570492136,0.042113823885950544,0.17408759124087592,0.6629213483146067,0.6666666666666666,0.075,0.0602486452024227,0.22988505747126436,0.24650625197015866,0.05469255663430421,0.0,0.07222222222222222,0.7738693467336684,0.37662337662337664,0.0,0.0,0.1634011090573013,0.10234613152526448,9.846153858953846e-23,0.0,0,-1.609437912
0.20805729632945388,0.8257414963452964,0.14657004554004585,0.3021897810218978,0.5786516853932584,0.9888888888888889,0.9694444444444444,0.18170226330889386,0.632183908045977,0.2373647157717768,0.13527508090614887,0.1298283261802575,1.0,0.8140703517587939,0.35064935064935066,0.0,0.0,0.2931608133086876,0.6659650513226999,0.0013500000017526307,0.0,1,-1.609437912
0.3017009847806625,0.262968710332392,0.03272622452821461,0.10583941605839416,0.3089887640449438,0.4166666666666667,0.38055555555555554,0.048135160981829773,0.20689655172413793,0.26006094357465587,0.13915857605177995,0.11212446351931331,0.38333333333333336,0.5025125628140703,0.42857142857142855,0.0,0.0,0.09426987060998152,0.479511390596396,3.92307692817692e-26,0.0,0,-1.609437912
0.19194270367054608,0.20922155219253735,0.11783276467143511,0.18248175182481752,0.29775280898876405,0.37777777777777777,0.3638888888888889,0.14982467325470195,0.3448275862068966,0.2536513607229169,0.1669902912621359,0.1359978540772532,0.36666666666666664,0.8894472361809045,0.3246753246753247,0.0,0.0,0.17190388170055454,0.605381818849857,2.1076923104323074e-22,0.0,0,-1.609437912
0.3514771709937332,0.14162843074614362,0.08797344012794622,0.18248175182481752,0.38202247191011235,0.2777777777777778,0.15555555555555556,0.1157156518967166,0.28735632183908044,0.26006094357465587,0.13883495145631067,0.14619098712446352,0.17222222222222222,0.4723618090452261,0.2987012987012987,0.0,0.0,0.55637707948244,0.7486166810358376,2.1076923104323074e-22,0.0,0,-1.609437912
0.5788719785138764,0.20520333287660847,0.13067493387541457,0.12408759124087591,0.550561797752809,0.31666666666666665,0.2611111111111111,0.1641695887790883,0.22988505747126436,0.24398444888094986,0.13656957928802588,0.1276824034334764,0.24722222222222223,0.49748743718592964,0.06493506493506493,0.25,0.0,0.1645101663585952,0.6143674104827724,4.5769230828730765e-25,0.0,0,-1.609437912
0.19068934646374217,0.4352973350927054,0.05305485596599,0.16423357664233576,0.4550561797752809,0.6111111111111112,0.7111111111111111,0.07395600892572521,0.22988505747126436,0.2594304928023537,0.13559870550161812,0.11185622317596566,0.7222222222222222,0.1457286432160804,0.09090909090909091,0.0,0.0,0.1534195933456562,0.06453816193919835,3.846153851153846e-23,0.0,0,-1.609437912
0.35541629364368843,0.040581296081253916,0.1664968487560762,0.22627737226277372,0.5842696629213483,0.1527777777777778,0.14166666666666666,0.20337902454574433,0.42528735632183906,0.25459703688137014,0.22427184466019418,0.18106223175965666,0.21944444444444444,0.06532663316582915,0.07792207792207792,0.0,0.0,0.21626617375231053,0.9339096623279454,1.5692307712707689e-15,0.7533574895166718,0,-1.609437912
0.5631154879140555,0.26262325978784495,0.0803397525600663,0.10948905109489052,0.6741573033707865,0.37777777777777777,0.1638888888888889,0.10678992668154287,0.3793103448275862,0.26037616896080695,0.14110032362459546,0.13894849785407726,0.1638888888888889,0.3065326633165829,0.1038961038961039,0.0,0.0,0.09796672828096119,0.4803527181833745,6.615384623984611e-26,0.0,0,-1.609437912
0.5018800358102058,0.3256204408876805,0.11358706717510807,0.17883211678832117,0.46629213483146065,0.4444444444444444,0.3111111111111111,0.14504303474657315,0.3793103448275862,0.26699590206998003,0.22200647249190938,0.17489270386266095,0.1361111111111111,0.40703517587939697,0.09090909090909091,0.0,0.0,0.16820702402957485,0.32174699838104937,1.5192307712057689e-22,0.0,0,-1.609437912
0.272515666965085,0.060625148883550854,0.2005064274149199,0.2321167883211679,0.6235955056179775,0.17222222222222222,0.18611111111111112,0.23971947720752312,0.40229885057471265,0.21950194388988126,0.15825242718446603,0.15906652360515022,0.2361111111111111,0.4472361809045226,0.3116883116883117,0.25,0.0,0.24214417744916822,0.8996248437157217,9.576923089373077e-13,0.0,0,-1.609437912
0.170993733213966,0.3329051479957383,0.11840021863049063,0.11386861313868613,0.7640449438202247,0.5638888888888889,0.7666666666666667,0.15046222505578577,0.25287356321839083,0.2550173373962383,0.1656957928802589,0.1459227467811159,0.7583333333333333,0.5276381909547738,0.33766233766233766,0.0,0.0,0.15711645101663585,0.30300604793835045,1.207692309262307e-25,0.0,0,-1.609437912
0.25819158460161146,0.7528324140828322,0.08824757415636905,0.09854014598540146,0.5898876404494382,0.9027777777777778,0.8388888888888889,0.11603442779725853,0.28735632183908044,0.25901019228748556,0.14498381877022654,0.13814377682403434,0.7972222222222223,0.5175879396984925,0.4025974025974026,0.0,0.0,0.08687615526802218,0.5000341848432264,1.334615386350382e-26,0.0,0,-1.609437912
0.1695613249776186,0.11256997136051552,0.18669822749685133,0.19708029197080293,0.4101123595505618,0.2916666666666667,0.275,0.22505578578259483,0.22988505747126436,0.2334769360092466,0.17702265372168285,0.1759656652360515,0.20277777777777778,0.4221105527638191,0.44155844155844154,0.25,0.0,0.1866913123844732,0.8052177168463027,7.384615394215384e-22,0.0,0,-1.609437912
0.22596239928379586,0.6229984179915399,0.3118626941261977,0.39854014598540144,0.398876404494382,0.775,0.6777777777777778,0.35447880140261395,0.5172413793103449,0.24345907323736468,0.34951456310679613,0.29747854077253216,1.0,0.4623115577889447,0.45454545454545453,0.0,0.5,0.39075785582255085,0.17340195056922655,0.12230769244724535,0.7451054471276323,1,-1.609437912
0.17761862130707248,0.1991897659160396,0.21290420575472824,0.16058394160583941,0.47752808988764045,0.38055555555555554,0.25555555555555554,0.2527892891297418,0.3448275862068966,0.30240622044762006,0.34368932038834954,0.3248390557939914,0.20277777777777778,0.47738693467336685,0.36363636363636365,0.0,0.0,0.27911275415896486,0.6277024802134794,2.68076923425423e-23,0.0,0,-1.609437912
0.14646374216651747,0.40366459609482763,0.07601562655033132,0.13905109489051096,0.6685393258426966,0.6388888888888888,0.9055555555555556,0.10168951227287217,0.13793103448275862,0.2660502259115267,0.1540453074433657,0.16416309012875535,0.8777777777777778,0.8442211055276382,0.5194805194805194,0.25,0.0,0.20517560073937152,0.12840176178902846,2.715384618914615e-24,0.0,0,-1.609437912
0.1632945389435989,0.19297537158565617,0.09651740408016687,0.2708029197080292,0.38202247191011235,0.375,0.37222222222222223,0.1255977048135161,0.632183908045977,0.2451402752968372,0.10420711974110032,0.08878755364806867,1.0,0.5376884422110553,0.42857142857142855,0.0,0.0,0.26136783733826247,0.6413412478629495,1.7153846176145767e-05,0.0,1,-1.609437912
0.18925693822739478,0.29565738130293134,0.26450926765988003,0.4759124087591241,0.38202247191011235,0.475,0.4,0.3063436404207842,0.5172413793103449,0.25102448250499104,0.3161812297734628,0.2636802575107296,1.0,0.6180904522613065,0.3116883116883117,0.0,0.5,0.4691312384473198,0.39828503267810583,0.37615384645890687,0.0,1,-1.609437912
0.24476275738585496,0.25854473227823255,0.22416193203777143,0.25,0.39325842696629215,0.4222222222222222,0.3055555555555556,0.2645839974497928,0.45977011494252873,0.26163707050541135,0.30841423948220065,0.24087982832618027,1.0,0.7638190954773869,0.2857142857142857,0.0,0.0,0.24029574861367836,0.4902560976718772,4.692307698407692e-08,0.0,1,-1.609437912
0.1043867502238138,0.7371507364199092,0.10879756909082339,0.23357664233576642,0.42696629213483145,0.9305555555555556,0.7638888888888888,0.13962384443736053,0.3563218390804598,0.2615319953766943,0.19385113268608414,0.15504291845493562,0.6388888888888888,0.6582914572864321,0.2077922077922078,0.0,0.0,0.22365988909426987,0.46186893011959884,3.453846158336154e-12,0.0,0,-1.609437912
0.3917636526410027,0.3711622813748147,0.1576700588830152,0.12408759124087591,0.6910112359550562,0.5416666666666666,0.7722222222222223,0.19381574752948677,0.22988505747126436,0.2694126300304718,0.22944983818770226,0.21566523605150215,1.0,0.1658291457286432,0.22077922077922077,0.0,0.0,0.16820702402957485,0.20565889162170678,4.5769230828730765e-25,0.0,1,-1.609437912
0.3729632945389436,0.34627233015570924,0.05668044678652521,0.0948905109489051,0.5730337078651685,0.4861111111111111,0.2111111111111111,0.07841887153331208,0.28735632183908044,0.2420930965640433,0.06634304207119741,0.0,0.14444444444444443,0.45226130653266333,0.35064935064935066,0.25,0.0,0.3345656192236599,0.26866410084259,7.576923086773051e-27,0.0,0,-1.609437912
0.10546105640107427,0.21217599123660577,0.18192169402270875,0.09963503649635036,0.6067415730337079,0.41388888888888886,0.9166666666666666,0.21995537137392412,0.14942528735632185,0.3157507617946832,0.2663430420711974,0.3634656652360515,0.925,0.36180904522613067,0.33766233766233766,0.0,0.0,0.14417744916820702,0.5987366471083806,1.576923078973074e-26,0.0,0,-1.609437912
0.12497761862130709,0.13499379581464113,0.13354920796613373,0.21094890510948905,0.3539325842696629,0.3194444444444444,0.2916666666666667,0.1673573477845075,0.2413793103448276,0.26363349795103497,0.20938511326860842,0.14753218884120173,0.30277777777777776,0.1507537688442211,0.35064935064935066,0.0,0.0,0.20073937153419594,0.7617925791139474,2.2538461567761533e-21,0.0,0,-1.609437912
0.146284691136974,0.043185434227949425,0.13470092505868458,0.1897810218978102,0.4101123595505618,0.21388888888888888,0.2972222222222222,0.16863245138667518,0.1724137931034483,0.24587580119785646,0.1563106796116505,0.1338519313304721,0.31666666666666665,0.3969849246231156,0.36363636363636365,0.0,0.0,0.4269870609981516,0.9295189516309843,4.0000000051999993e-22,0.0,0,-1.609437912
0.28522829006266787,0.9429861187293113,0.0779039158046205,0.1897810218978102,0.5617977528089888,0.09166666666666666,0.2111111111111111,0.1039209435766656,0.21839080459770116,0.24230324682147733,0.07961165048543689,0.0,0.24444444444444444,0.5628140703517588,0.4025974025974026,0.25,0.0,0.17929759704251386,0.8931421394107124,4.0000000051999993e-22,0.0,0,-1.609437912
0.3190689346463742,0.9447355275054461,0.11217589827664964,0.24452554744525548,0.37640449438202245,0.1111111111111111,0.3277777777777778,0.14344915524386356,0.28735632183908044,0.2487128296732163,0.13689320388349516,0.1174892703862661,0.35,0.6080402010050251,0.2857142857142857,0.0,0.0,0.23475046210720887,0.8961987927763929,4.115384620734615e-09,0.0,0,-1.609437912
0.19122649955237245,0.2961224854778656,0.0055382533210843335,0.04854014598540146,0.29213483146067415,0.48333333333333334,0.6444444444444445,0.00956327701625757,0.26436781609195403,0.25396658610906797,0.0313915857605178,0.05123390557939914,0.5583333333333333,0.19095477386934673,0.36363636363636365,0.0,0.0,0.03622920517560074,0.3971088839569587,5.9615384690280755e-31,0.0,0,-1.609437912
0.26911369740376007,0.31500834224685065,0.025304113793837964,0.0781021897810219,0.3202247191011236,0.48333333333333334,0.5083333333333333,0.03825310806503028,0.26436781609195403,0.25659346432699376,0.06893203883495146,0.08583690987124463,0.4888888888888889,0.19095477386934673,0.37662337662337664,0.0,0.0,0.06617375231053604,0.3489965579159569,4.269230774780509e-28,0.0,0,-1.609437912
0.25640107430617726,0.534901063973997,0.04640228126732807,0.09927007299270073,0.43258426966292135,0.6611111111111111,0.7388888888888889,0.06566783551163533,0.25287356321839083,0.2520752337921614,0.07411003236245954,0.059817596566523606,0.7055555555555556,0.4472361809045226,0.38961038961038963,0.0,0.0,0.08761552680221811,0.014075965364466637,1.4923076942476895e-26,0.0,0,-1.609437912
0.4333034914950761,0.1271171703625624,0.10487164777008558,0.17664233576642335,0.38764044943820225,0.25,0.31666666666666665,0.13516098182977368,0.16091954022988506,0.26384364820846906,0.19676375404530744,0.16255364806866954,0.32222222222222224,0.35175879396984927,0.2857142857142857,0.0,0.0,0.1789279112754159,0.7772388944221027,1.246153847773846e-22,0.0,0,-1.609437912
0.4968666069829902,0.7841452099408542,0.04691010126295866,0.12481751824817518,0.29213483146067415,0.9,0.5916666666666667,0.06630538731271916,0.5057471264367817,0.26520962488179045,0.18996763754045307,0.13814377682403434,0.55,0.35175879396984927,0.24675324675324675,0.0,0.0,0.11349353049907579,0.5736950469140117,5.000000006499999e-25,0.0,0,-1.609437912
0.5958818263205012,0.35988135954497624,0.0909944232456885,0.17883211678832117,0.2247191011235955,0.5555555555555556,0.5388888888888889,0.11922218680267772,0.26436781609195403,0.27256488389198275,0.22427184466019418,0.180793991416309,0.5416666666666666,0.628140703517588,0.44155844155844154,0.25,0.0,0.37153419593345655,0.23397851656153792,1.5192307712057689e-22,0.0,0,-1.609437912
0.29239033124440467,0.593709871962098,0.11274011896492399,0.17153284671532848,0.34269662921348315,0.7,0.7,0.14408670704494742,0.11494252873563218,0.2622675212777135,0.17993527508090615,0.1671137339055794,0.6833333333333333,0.44221105527638194,0.2857142857142857,0.0,0.0,0.16081330868761554,0.10675756069262937,7.73076924081923e-23,0.0,0,-1.609437912
0.26732318710832587,0.6573353264735792,0.35166526481146904,0.1927007299270073,0.651685393258427,0.7916666666666666,0.8055555555555556,0.39432578897035386,0.6551724137931034,0.22170852159293894,0.34563106796116505,0.3186695278969957,1.0,0.08040201005025126,0.2987012987012987,0.0,0.0,0.1822550831792976,0.2591433909833701,5.1153846220346145e-22,0.0,1,-1.609437912
0.333034914950761,0.6342855185537593,0.044630294432277555,0.08759124087591241,0.30337078651685395,0.7361111111111112,0.35555555555555557,0.06343640420784188,0.25287356321839083,0.2528107596931806,0.0941747572815534,0.0802038626609442,0.35,0.18090452261306533,0.2987012987012987,0.5,0.0,0.1866913123844732,0.200993647420786,2.300000002989974e-27,0.0,0,-1.609437912
0.2734109221128021,0.7108446417705724,0.12152683292152548,0.15182481751824817,0.4606741573033708,0.8583333333333333,0.7555555555555555,0.1539687599617469,0.19540229885057472,0.24167279604917516,0.12815533980582525,0.1046137339055794,0.7222222222222222,0.5175879396984925,0.4025974025974026,0.5,0.0,0.28872458410351204,0.39619703799453754,1.096153847578846e-23,0.0,0,-1.609437912
0.18137869292748435,0.5924091262224984,0.15649731874086042,0.15875912408759124,0.5224719101123596,0.7638888888888888,0.8194444444444444,0.1925406439273191,0.22988505747126436,0.2529158348218976,0.2058252427184466,0.17006437768240343,0.7222222222222222,0.7587939698492462,0.2597402597402597,0.25,0.0,0.1478743068391867,0.10402202306237765,2.2346153875203846e-23,0.0,0,-1.609437912
0.3017009847806625,0.8510907657294825,0.13700775526639875,0.21350364963503649,0.29775280898876405,0.013888888888888888,0.5222222222222223,0.1711826585910105,0.22988505747126436,0.25323106020804875,0.18414239482200648,0.15450643776824036,0.49166666666666664,0.4472361809045226,0.23376623376623376,0.0,0.0,0.2033271719038817,0.7190632894731765,2.746153849723846e-21,0.0,0,-1.609437912
0.1382273948075201,0.6085455633906752,0.11896798876498998,0.24452554744525548,0.6460674157303371,0.7638888888888888,0.8333333333333334,0.15109977685686962,0.45977011494252873,0.2756120626247767,0.28802588996763756,0.20386266094420602,0.8694444444444445,0.2562814070351759,0.2597402597402597,0.0,0.0,0.23475046210720887,0.13943517721812923,4.115384620734615e-09,0.0,0,-1.609437912
0.22739480752014324,0.1682884309833419,0.18669822749685133,0.2737226277372263,0.6179775280898876,0.33055555555555555,0.17222222222222222,0.22505578578259483,0.22988505747126436,0.2698329305453399,0.2941747572815534,0.22639484978540772,0.14166666666666666,0.33668341708542715,0.23376623376623376,0.0,0.0,0.2643253234750462,0.6941102115245168,3.0192307731556507e-05,0.0,0,-1.609437912
0.11674127126230974,0.5734635971165509,0.10964101839247321,0.20474452554744527,0.4101123595505618,0.7527777777777778,0.45,0.1405801721389863,0.40229885057471265,0.2543868866239361,0.1563106796116505,0.13492489270386265,0.44166666666666665,0.2914572864321608,0.2987012987012987,0.0,0.0,0.2975970425138632,0.06708505685296326,1.3807692325642307e-21,0.0,0,-1.609437912
